Datetime,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD,MACD_signal,MACD_diff,BB_upper,BB_lower
2000-02-19,167.7031154048949,172.57518814029797,91.76467305069741,101.48110429238814,119376,142.55415750088923,150.62034815862762,45.198746562153374,-5.8273158881181075,-4.617413543765467,-1.2099023443526402,199.51262305219515,85.59569194958331
2000-02-20,184.55366703371257,188.10684257349465,134.94098931451808,140.9147464441024,915421,141.55615951017822,150.7602792812223,49.9848184128516,-4.920472680865146,-4.678025371185403,-0.2424473096797426,197.89168853378263,85.22063048657381
2000-02-21,120.74471817687403,158.06009551885452,116.50722774945564,150.62876810871973,300721,139.11847220410982,150.491970729775,51.11737548782163,-3.3790015146904864,-4.41822059988642,1.039219085195934,189.09454185828145,89.14240254993818
2000-02-22,127.62089910604958,156.23541246011223,121.89275880615416,154.87274294720126,584847,137.3029523914111,149.65127007140748,51.63268556766758,-1.7942383459318592,-3.8934241490955084,2.0991858031636492,181.93384515352906,92.67205962929316
2000-02-23,160.859994164263,162.0804733512176,107.43844062479893,114.65195858005649,152329,135.72346852849867,149.747350383433,46.61709843371342,-3.7406632390592165,-3.86287196708825,0.1222087280290336,181.20501427429008,90.24192278270726
2000-02-24,166.76707538798456,171.7504961439557,127.36794144715745,136.32766958197547,263315,134.34372621696636,148.50408391722715,49.466067045911295,-3.4938948191163206,-3.7890765374938646,0.29518171837754403,177.95555954552242,90.73189288841029
2000-02-25,101.28042224814877,198.92236738293963,97.89945072175482,198.24377683727403,899186,137.94517798305154,149.84698612663271,56.59240181939727,1.6784353743569511,-2.695574155123702,4.374009529480653,189.45767551893573,86.43268044716736
2000-02-26,182.06715386354608,191.02485022063627,181.68039219657922,188.2091916439278,590195,141.8289796867019,150.20361082451961,55.2329560986441,4.911223625906899,-1.1742145989175818,6.085438224824481,196.12642143984988,87.53153793355392
2000-02-27,197.56944109188882,206.42640905928852,192.32278802724807,196.85923045981127,304634,145.5190072214927,150.74051438158858,56.209489426904604,8.07809816014435,0.6762479528948045,7.401850207249545,204.0762257030687,86.96178873991671
2000-02-28,117.39576990893579,135.10516842480772,115.12958221718084,127.84569889809755,771442,144.9133116240215,150.5832886629964,47.33726200078339,4.961856623240465,1.5333696869639366,3.428486936276528,203.93676590689122,85.88985734115178
2000-02-29,158.363288271578,187.74411365460645,153.5237929749991,179.61393557500708,852806,145.9911179065257,151.98181669936264,53.292795893511126,6.593471374841386,2.5453900245394268,4.048081350301959,206.69855223999633,85.28368357305503
2000-03-01,131.15191873205782,140.8822767235886,124.30208925728635,129.0637553559817,175815,146.53859621089296,151.3176949659547,47.62870681374412,3.764169736830496,2.7891459669976406,0.9750237698328554,206.42245166380079,86.65474075798514
2000-03-02,151.1225941125744,191.41038365815473,144.82528364572238,187.4695213893578,516750,149.01960010374108,151.11591444179817,53.745617715994186,6.163733325247108,3.4640634386475346,2.6996698865995734,211.320663296743,86.71853691073918
2000-03-03,134.44010646819768,196.82479861545457,134.0638225978827,187.01235684801844,347413,151.52181304686934,151.17499103360294,53.69275420111038,7.9370223462045715,4.358655220158942,3.578367126045629,215.67803152077823,87.36559457296046
2000-03-04,170.08712110241794,190.5964891878701,160.3298779664554,184.14716189698265,300395,155.30013252641638,152.20866591336664,53.33865790551379,9.007338393923874,5.288391854911929,3.718946539011945,217.77423642596074,92.82602862687202
2000-03-05,104.78527068326913,114.25103346338298,93.86156635121097,101.64326271622627,937312,150.76565631630808,151.93182328634313,44.28252031400356,3.161749740037635,4.8630634319370705,-1.7013136918994354,214.97076668420127,86.5605459484149
2000-03-06,167.7380352390012,170.26592218221123,153.56130237908252,162.86110141485875,561011,153.6355165140138,151.26328054972294,50.93874243983978,3.4293155656297927,4.576313858675615,-1.1469982930458222,214.53019521815617,92.74083780987144
2000-03-07,111.85329925268047,197.01309093095233,104.37136795233354,190.1127973092161,837579,156.91970902027163,151.9433037713791,53.59633761118876,5.773790850009675,4.815809256942427,0.957981593067248,218.24288471466474,95.59653332587851
2000-03-08,170.4105861981833,179.54677777858737,162.37833819335503,162.833333967775,633384,157.42216551124633,152.3970938666299,50.63924874640591,5.368692748140944,4.9263859551821305,0.4423067929588136,218.76624215307712,96.07808886941555
2000-03-09,191.82345422504875,197.54460877488535,102.53349994218878,108.27458389521259,945214,155.15333490810954,151.2227929350626,45.26071447441567,0.6378615486018759,4.06868107386608,-3.430819525264204,220.13608864540856,90.17058117081052
2000-03-10,142.03662959124622,150.32883389455475,115.89288698707459,118.10974334130056,934633,155.98476686055514,149.77435117205397,46.36660877670361,-2.291328085521201,2.7966792419886244,-5.088007327509825,218.5810689422,93.38846477891028
2000-03-11,179.4938742238341,185.26678632567905,120.15690350511815,128.6872966908631,243441,155.3733943728932,148.83943188193206,47.59289863980356,-3.7163717984955724,1.494069033891785,-5.2104408323873574,218.78010696300024,91.96668178278614
2000-03-12,113.92342024858183,143.76061078578414,108.06558203759027,135.57754132101687,747344,154.62083303350806,147.67618932641116,48.42021480369173,-4.240858078352147,0.3470836114429985,-4.587941689795146,218.58972133977187,90.65194472724427
2000-03-13,128.9539554552951,151.12480973791307,127.41298506602843,147.90202762804358,186584,154.27229726755016,147.96737045936248,49.94240941671026,-3.620301605561309,-0.446393431957863,-3.1739081736034462,218.30782287570787,90.23677165939246
2000-03-14,184.3838587245495,196.87553190384054,183.8769175949667,191.13011992607898,348677,158.09620533485128,149.690122552318,54.962867127508275,0.355541188697174,-0.2860065078268556,0.6415476965240297,221.34021705902566,94.85219361067689
2000-03-15,157.1882764195029,162.164452700984,98.05208383255489,105.01898731989724,610464,156.53077122174736,147.84979694039282,45.231160343681914,-3.4027981540572227,-0.909364837072929,-2.4934333169842935,223.30402236166248,89.75752008183223
2000-03-16,164.98900634215943,173.4918840160865,121.88022554458966,130.12728725740368,193550,153.12494674275385,146.99921220721134,48.115837002873704,-4.305646383091556,-1.5886211462766546,-2.7170252368149015,217.96091154518592,88.28898194032176
2000-03-17,171.23749790525733,192.73774429417705,169.94930202320398,184.49028219643276,250402,152.9390012703791,147.28436981251235,53.79079728055278,-0.6272897425196504,-1.3963548655252538,0.7690651230056034,217.39161979402542,88.48638274673277
2000-03-18,197.8707070798005,205.99736871836137,100.2221076757383,105.61181454116915,230262,148.376630474447,147.0221112546713,45.9393050401634,-4.0305372046849754,-1.9231913333571984,-2.107345871327777,212.66546573972641,84.0877952091676
2000-03-19,192.7980986255874,197.15477909708014,176.8028450906657,184.19796131456502,197857,151.1942435952704,148.01389480080306,53.259312647168635,-0.3819867591626007,-1.6149504185182788,1.232963659355678,216.56723712719133,85.82125006334945
2000-03-20,136.23027592888513,183.19225326428108,126.62706280966604,177.45763636991592,594591,151.0864286350158,149.21958883588547,52.60143216941662,1.9432275459802213,-0.9033148256185788,2.8465423715988,216.27844631068217,85.89441095934943
2000-03-21,130.7536686421607,139.07641691318904,115.63478939849604,117.13511497366419,726037,150.48999661589994,148.3447970101923,47.00537319684098,-1.0692213866827274,-0.9364961378314085,-0.13272524885131887,216.68754155682635,84.29245167497353
2000-03-22,118.37176231449236,199.1375282223042,111.3812964304206,195.44969521266063,607303,150.88900530706508,148.2661406298438,53.86723573501649,2.830099626868048,-0.18317698489151724,3.013276611759565,218.06233315042584,83.71567746370432
2000-03-23,139.23300873882843,140.9711547929116,126.10243426068803,131.7142631044721,506845,148.12410061988777,147.0767631079097,48.37721446199598,0.7685633909412957,0.0071710902750453664,0.7613923006662503,213.65449070137475,82.5937105384008
2000-03-24,158.5268561613321,202.46367567277952,151.40788990714563,197.50745335441917,892144,148.79211519275958,148.10207945823197,53.630885048795804,4.393100737251558,0.884357019670348,3.50874371758121,216.02795360546574,81.55627678005342
